"tuning_time","measurement","gpu","kernel","time","size"
464.081712,2.21172765493,"Tesla-K40-nvcc65","SubSeqMax","3600","67108864"
604.623913,2.20939837694,"Tesla-K40-nvcc65","SubSeqMax","3600","67108864"
650.071542,2.20526173115,"Tesla-K40-nvcc65","SubSeqMax","3600","67108864"
41.592291,1.99917243719,"Tesla-K40-nvcc65","VecAdd","3600","1048576"
133.967857,1.99851799011,"Tesla-K40-nvcc65","VecAdd","3600","1048576"
258.245961,1.99540709257,"Tesla-K40-nvcc65","VecAdd","3600","1048576"
554.699083,1.99430081844,"Tesla-K40-nvcc65","VecAdd","3600","1048576"
886.326765,1.99395772219,"Tesla-K40-nvcc65","VecAdd","3600","1048576"
2266.495142,1.99372903109,"Tesla-K40-nvcc65","VecAdd","3600","1048576"
41.001427,1.98149995804,"Tesla-K40-nvcc65","VecAdd","3600","131072"
81.898434,1.97746684551,"Tesla-K40-nvcc65","VecAdd","3600","131072"
204.921761,1.97594894171,"Tesla-K40-nvcc65","VecAdd","3600","131072"
245.813002,1.97442423105,"Tesla-K40-nvcc65","VecAdd","3600","131072"
410.042567,1.97364349365,"Tesla-K40-nvcc65","VecAdd","3600","131072"
532.810901,1.97083364725,"Tesla-K40-nvcc65","VecAdd","3600","131072"
41.243919,1.97786028385,"Tesla-K40-nvcc65","VecAdd","3600","262144"
82.10886,1.9756726265,"Tesla-K40-nvcc65","VecAdd","3600","262144"
41.082899,1.9725335598,"Tesla-K40-nvcc65","VecAdd","3600","32768"
123.106933,1.96929913759,"Tesla-K40-nvcc65","VecAdd","3600","32768"
450.754824,1.96861256361,"Tesla-K40-nvcc65","VecAdd","3600","32768"
42.969546,2.07191767693,"Tesla-K40-nvcc65","VecAdd","3600","4194304"
85.922655,2.07186250687,"Tesla-K40-nvcc65","VecAdd","3600","4194304"
1993.95309,2.06970325708,"Tesla-K40-nvcc65","VecAdd","3600","4194304"
8.705249,6.66867685318,"Tesla-K20","MatMulGPU","3600","1024"
16.944489,6.15311694145,"Tesla-K20","MatMulGPU","3600","1024"
133.570462,6.06944298744,"Tesla-K20","MatMulGPU","3600","1024"
596.173372,5.92795109749,"Tesla-K20","MatMulGPU","3600","1024"
833.464615,5.8709089756,"Tesla-K20","MatMulGPU","3600","1024"
2117.330471,5.78279304504,"Tesla-K20","MatMulGPU","3600","1024"
8.89326,9999,"Tesla-K20","MatMulGPU","3600","128"
17.614844,6.58067297935,"Tesla-K20","MatMulGPU","3600","128"
26.031458,6.31519198418,"Tesla-K20","MatMulGPU","3600","128"
61.063052,6.273239851,"Tesla-K20","MatMulGPU","3600","128"
68.827713,5.66642093658,"Tesla-K20","MatMulGPU","3600","128"
392.678996,5.65348005295,"Tesla-K20","MatMulGPU","3600","128"
468.241236,5.34911489487,"Tesla-K20","MatMulGPU","3600","128"
7.831919,5.81721591949,"Tesla-K20","MatMulGPU","3600","256"
15.600996,5.67773008347,"Tesla-K20","MatMulGPU","3600","256"
329.625238,5.67679286003,"Tesla-K20","MatMulGPU","3600","256"
380.362498,5.64750099182,"Tesla-K20","MatMulGPU","3600","256"
2377.838269,5.37134695053,"Tesla-K20","MatMulGPU","3600","256"
8.588104,6.60337495804,"Tesla-K20","MatMulGPU","3600","512"
17.001795,6.33541893959,"Tesla-K20","MatMulGPU","3600","512"
76.815124,5.83973288536,"Tesla-K20","MatMulGPU","3600","512"
93.84,5.83420586586,"Tesla-K20","MatMulGPU","3600","512"
161.847608,5.80075287819,"Tesla-K20","MatMulGPU","3600","512"
1782.815366,5.79709196091,"Tesla-K20","MatMulGPU","3600","512"
8.421632,6.46224212646,"Tesla-K20","MatMulShared","3600","1024"
70.385818,6.06188416481,"Tesla-K20","MatMulShared","3600","1024"
492.378133,6.06117892265,"Tesla-K20","MatMulShared","3600","1024"
1712.26594,6.02777814865,"Tesla-K20","MatMulShared","3600","1024"
1737.845059,5.78331208229,"Tesla-K20","MatMulShared","3600","1024"
11.762133,9999,"Tesla-K20","MatMulShared","3600","128"
37.808668,6.23536586761,"Tesla-K20","MatMulShared","3600","128"
62.822658,6.2346060276,"Tesla-K20","MatMulShared","3600","128"
71.099669,6.17695879936,"Tesla-K20","MatMulShared","3600","128"
78.974486,5.67679595947,"Tesla-K20","MatMulShared","3600","128"
155.695827,5.62322998047,"Tesla-K20","MatMulShared","3600","128"
341.060539,5.56191015244,"Tesla-K20","MatMulShared","3600","128"
2207.838948,5.54329514503,"Tesla-K20","MatMulShared","3600","128"
8.329558,6.2840628624,"Tesla-K20","MatMulShared","3600","256"
25.750748,6.21198797226,"Tesla-K20","MatMulShared","3600","256"
33.937636,6.10518217087,"Tesla-K20","MatMulShared","3600","256"
92.046735,5.78058600426,"Tesla-K20","MatMulShared","3600","256"
309.634656,5.63501906395,"Tesla-K20","MatMulShared","3600","256"
1762.765713,5.44522309303,"Tesla-K20","MatMulShared","3600","256"
8.345061,6.32361793518,"Tesla-K20","MatMulShared","3600","512"
25.025934,5.75241398811,"Tesla-K20","MatMulShared","3600","512"
1159.336222,5.74832105637,"Tesla-K20","MatMulShared","3600","512"
3303.097543,5.73544216156,"Tesla-K20","MatMulShared","3600","512"
8.731948,6.68378090858,"Tesla-K20","MatMulUn","3600","1024"
44.384222,6.5384452343,"Tesla-K20","MatMulUn","3600","1024"
80.236552,6.40559101105,"Tesla-K20","MatMulUn","3600","1024"
132.854306,6.32989501953,"Tesla-K20","MatMulUn","3600","1024"
150.607842,6.27805304527,"Tesla-K20","MatMulUn","3600","1024"
319.0472,5.90152096748,"Tesla-K20","MatMulUn","3600","1024"
949.172412,5.89317202568,"Tesla-K20","MatMulUn","3600","1024"
7.640566,5.67262101173,"Tesla-K20","MatMulUn","3600","128"
73.767177,5.66314101219,"Tesla-K20","MatMulUn","3600","128"
230.273913,5.35709214211,"Tesla-K20","MatMulUn","3600","128"
684.566563,5.34384799004,"Tesla-K20","MatMulUn","3600","128"
8.570316,6.57356715202,"Tesla-K20","MatMulUn","3600","256"
16.313887,5.66705012321,"Tesla-K20","MatMulUn","3600","256"
1876.40281,5.65819406509,"Tesla-K20","MatMulUn","3600","256"
2310.364821,5.53989100456,"Tesla-K20","MatMulUn","3600","256"
8.121233,9999,"Tesla-K20","MatMulUn","3600","512"
16.072984,5.8859899044,"Tesla-K20","MatMulUn","3600","512"
84.533718,5.83045506477,"Tesla-K20","MatMulUn","3600","512"
135.507577,5.7717499733,"Tesla-K20","MatMulUn","3600","512"
2027.665907,5.58535003662,"Tesla-K20","MatMulUn","3600","512"
15.246997,13.205384016,"Tesla-K20","SubSeqMax","3600","1073741824"
61.622111,13.0944128036,"Tesla-K20","SubSeqMax","3600","1073741824"
75.822627,11.927806139,"Tesla-K20","SubSeqMax","3600","1073741824"
89.49948,11.5345339775,"Tesla-K20","SubSeqMax","3600","1073741824"
145.860364,11.4082129002,"Tesla-K20","SubSeqMax","3600","1073741824"
1450.697655,11.4032618999,"Tesla-K20","SubSeqMax","3600","1073741824"
8.999617,6.93743610382,"Tesla-K20","SubSeqMax","3600","134217728"
26.916966,6.63011312485,"Tesla-K20","SubSeqMax","3600","134217728"
149.031645,6.61598801613,"Tesla-K20","SubSeqMax","3600","134217728"
176.49561,6.60881900787,"Tesla-K20","SubSeqMax","3600","134217728"
316.33172,6.57458806038,"Tesla-K20","SubSeqMax","3600","134217728"
400.119294,6.49799704552,"Tesla-K20","SubSeqMax","3600","134217728"
578.335576,6.45762300491,"Tesla-K20","SubSeqMax","3600","134217728"
718.693185,6.40410900116,"Tesla-K20","SubSeqMax","3600","134217728"
997.757703,6.27655410767,"Tesla-K20","SubSeqMax","3600","134217728"
2354.374956,6.24889397621,"Tesla-K20","SubSeqMax","3600","134217728"
9.764551,7.76800203323,"Tesla-K20","SubSeqMax","3600","268435456"
19.533867,7.6703081131,"Tesla-K20","SubSeqMax","3600","268435456"
29.251935,7.6077170372,"Tesla-K20","SubSeqMax","3600","268435456"
119.534486,7.34796094894,"Tesla-K20","SubSeqMax","3600","268435456"
299.076805,7.22358703613,"Tesla-K20","SubSeqMax","3600","268435456"
878.550532,7.06311798096,"Tesla-K20","SubSeqMax","3600","268435456"
8.494341,6.4712460041,"Tesla-K20","SubSeqMax","3600","33554432"
16.576022,5.90873289108,"Tesla-K20","SubSeqMax","3600","33554432"
433.707975,5.86268615723,"Tesla-K20","SubSeqMax","3600","33554432"
911.524146,5.85090994835,"Tesla-K20","SubSeqMax","3600","33554432"
997.376066,5.83548021317,"Tesla-K20","SubSeqMax","3600","33554432"
1503.251248,5.82747888565,"Tesla-K20","SubSeqMax","3600","33554432"
1845.332037,5.78158402443,"Tesla-K20","SubSeqMax","3600","33554432"
2010.799703,5.68856191635,"Tesla-K20","SubSeqMax","3600","33554432"
12.14973,10.1107001305,"Tesla-K20","SubSeqMax","3600","536870912"
23.184618,8.88216805458,"Tesla-K20","SubSeqMax","3600","536870912"
570.053248,8.47528100014,"Tesla-K20","SubSeqMax","3600","536870912"
1555.697357,8.29467082024,"Tesla-K20","SubSeqMax","3600","536870912"
8.510036,6.47418189049,"Tesla-K20","SubSeqMax","3600","67108864"
72.118399,6.38287305832,"Tesla-K20","SubSeqMax","3600","67108864"
89.546326,6.2414700985,"Tesla-K20","SubSeqMax","3600","67108864"
342.498729,6.1875898838,"Tesla-K20","SubSeqMax","3600","67108864"
350.773664,6.11671590805,"Tesla-K20","SubSeqMax","3600","67108864"
376.912712,5.95912194252,"Tesla-K20","SubSeqMax","3600","67108864"
725.811411,5.94628882408,"Tesla-K20","SubSeqMax","3600","67108864"
3410.202524,5.88962316513,"Tesla-K20","SubSeqMax","3600","67108864"
