"tuned_measurement","gpu","kernel","time","size","olevel","baseline_measurement","id"
NA,"GTX-680","MatMulGPU","-1","512","1",0.118677139282,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","1",0.120861053467,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","1",0.119162082672,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","1",0.119107961655,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","1",0.118315935135,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","1",0.122182846069,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","1",0.118883132935,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","1",0.119225978851,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","1",0.118795156479,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","1",0.119142055511,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","1",0.118380069733,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","1",0.119345903397,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","1",0.119622945786,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","1",0.130364894867,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","1",0.120549917221,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","1",0.120110034943,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","2",0.133645057678,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","2",0.125486135483,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","2",0.125545024872,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","2",0.126492023468,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","2",0.126853942871,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","2",0.119535207748,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","2",0.119468927383,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","2",0.119210958481,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","2",0.118868112564,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","2",0.122452974319,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","2",0.119354963303,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","2",0.119798183441,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","2",0.119780063629,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","2",0.119378089905,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","2",0.121536970139,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","2",0.11914396286,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","2",0.127337932587,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","2",0.116894006729,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","2",0.1173620224,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","2",0.120704889297,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","3",0.124567985535,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","3",0.124300003052,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","3",0.117120981216,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","3",0.121163845062,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","3",0.118822097778,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","3",0.11879992485,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","3",0.12007188797,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","3",0.119636058807,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","3",0.121619939804,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","3",0.118721961975,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","3",0.118584156036,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","3",0.11913394928,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","3",0.119004964828,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","3",0.119137048721,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","3",0.118353128433,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","3",0.117411136627,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","3",0.119090080261,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","3",0.125883102417,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","3",0.120396852493,"baseline"
NA,"GTX-680","MatMulGPU","-1","512","3",0.118890047073,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","0",0.330363035202,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","0",0.333903074265,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","0",0.334500074387,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","0",0.333873033524,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","0",0.334543943405,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","0",0.332545042038,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","0",0.334969997406,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","0",0.334370851517,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","0",0.327769994736,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","0",0.327049970627,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","0",0.326271772385,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","0",0.331785917282,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","0",0.332294940948,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","0",0.332608938217,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","0",0.328365087509,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","0",0.32613992691,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","0",0.328090190887,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","0",0.330399990082,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","0",0.334240913391,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","0",0.33305811882,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","1",0.331047058105,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","1",0.329267024994,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","1",0.329087972641,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","1",0.333828926086,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","1",0.329650878906,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","1",0.326805114746,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","1",0.327879905701,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","1",0.327362060547,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","1",0.327599048615,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","1",0.327696084976,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","1",0.329111099243,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","1",0.32766699791,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","1",0.331432104111,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","1",0.33430480957,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","1",0.328408002853,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","1",0.328692913055,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","1",0.330270051956,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","1",0.328005075455,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","1",0.326974868774,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","1",0.325773000717,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","2",0.333639144897,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","2",0.329267978668,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","2",0.332339048386,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","2",0.334872961044,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","2",0.334297895432,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","2",0.333237171173,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","2",0.329396009445,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","2",0.335437059402,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","2",0.334745883942,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","2",0.327980995178,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","2",0.327260017395,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","2",0.326763153076,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","2",0.326060056686,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","2",0.328261137009,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","2",0.327927112579,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","2",0.327018976212,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","2",0.327721118927,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","2",0.328016042709,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","2",0.326553106308,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","2",0.32835817337,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","3",0.335870027542,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","3",0.335754156113,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","3",0.329321146011,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","3",0.327919006348,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","3",0.3308801651,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","3",0.326641082764,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","3",0.333618879318,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","3",0.328819990158,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","3",0.334568977356,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","3",0.334827184677,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","3",0.32759809494,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","3",0.326696872711,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","3",0.32633805275,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","3",0.328132867813,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","3",0.32728099823,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","3",0.32755613327,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","3",0.324952840805,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","3",0.328258037567,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","3",0.327075004578,"baseline"
NA,"GTX-680","MatMulShared","-1","1024","3",0.326800107956,"baseline"
NA,"GTX-680","MatMulShared","-1","128","0",0.0534679889679,"baseline"
NA,"GTX-680","MatMulShared","-1","128","0",0.0526089668274,"baseline"
NA,"GTX-680","MatMulShared","-1","128","0",0.0527799129486,"baseline"
NA,"GTX-680","MatMulShared","-1","128","0",0.0516231060028,"baseline"
NA,"GTX-680","MatMulShared","-1","128","0",0.052225112915,"baseline"
NA,"GTX-680","MatMulShared","-1","128","0",0.0520241260529,"baseline"
NA,"GTX-680","MatMulShared","-1","128","0",0.0521910190582,"baseline"
NA,"GTX-680","MatMulShared","-1","128","0",0.0526821613312,"baseline"
NA,"GTX-680","MatMulShared","-1","128","0",0.0515630245209,"baseline"
NA,"GTX-680","MatMulShared","-1","128","0",0.0522489547729,"baseline"
NA,"GTX-680","MatMulShared","-1","128","0",0.0515360832214,"baseline"
NA,"GTX-680","MatMulShared","-1","128","0",0.0534598827362,"baseline"
NA,"GTX-680","MatMulShared","-1","128","0",0.051155090332,"baseline"
NA,"GTX-680","MatMulShared","-1","128","0",0.0508558750153,"baseline"
NA,"GTX-680","MatMulShared","-1","128","0",0.051745891571,"baseline"
NA,"GTX-680","MatMulShared","-1","128","0",0.0517899990082,"baseline"
NA,"GTX-680","MatMulShared","-1","128","0",0.0522520542145,"baseline"
NA,"GTX-680","MatMulShared","-1","128","0",0.0508470535278,"baseline"
NA,"GTX-680","MatMulShared","-1","128","0",0.0511860847473,"baseline"
NA,"GTX-680","MatMulShared","-1","128","0",0.0513639450073,"baseline"
NA,"GTX-680","MatMulShared","-1","128","1",0.0517690181732,"baseline"
NA,"GTX-680","MatMulShared","-1","128","1",0.0513410568237,"baseline"
NA,"GTX-680","MatMulShared","-1","128","1",0.0509169101715,"baseline"
NA,"GTX-680","MatMulShared","-1","128","1",0.0510258674622,"baseline"
NA,"GTX-680","MatMulShared","-1","128","1",0.0508530139923,"baseline"
NA,"GTX-680","MatMulShared","-1","128","1",0.0512101650238,"baseline"
NA,"GTX-680","MatMulShared","-1","128","1",0.050372838974,"baseline"
NA,"GTX-680","MatMulShared","-1","128","1",0.0505399703979,"baseline"
NA,"GTX-680","MatMulShared","-1","128","1",0.0506899356842,"baseline"
NA,"GTX-680","MatMulShared","-1","128","1",0.0508558750153,"baseline"
NA,"GTX-680","MatMulShared","-1","128","1",0.0516600608826,"baseline"
NA,"GTX-680","MatMulShared","-1","128","1",0.0510489940643,"baseline"
NA,"GTX-680","MatMulShared","-1","128","1",0.0505628585815,"baseline"
NA,"GTX-680","MatMulShared","-1","128","1",0.0511989593506,"baseline"
NA,"GTX-680","MatMulShared","-1","128","1",0.0515089035034,"baseline"
NA,"GTX-680","MatMulShared","-1","128","1",0.0505080223083,"baseline"
NA,"GTX-680","MatMulShared","-1","128","1",0.0506961345673,"baseline"
NA,"GTX-680","MatMulShared","-1","128","1",0.0508091449738,"baseline"
NA,"GTX-680","MatMulShared","-1","128","1",0.0518269538879,"baseline"
NA,"GTX-680","MatMulShared","-1","128","1",0.049516916275,"baseline"
NA,"GTX-680","MatMulShared","-1","128","2",0.0547211170197,"baseline"
NA,"GTX-680","MatMulShared","-1","128","2",0.0524899959564,"baseline"
NA,"GTX-680","MatMulShared","-1","128","2",0.0531120300293,"baseline"
NA,"GTX-680","MatMulShared","-1","128","2",0.0518090724945,"baseline"
NA,"GTX-680","MatMulShared","-1","128","2",0.0523860454559,"baseline"
NA,"GTX-680","MatMulShared","-1","128","2",0.0520820617676,"baseline"
NA,"GTX-680","MatMulShared","-1","128","2",0.0522789955139,"baseline"
NA,"GTX-680","MatMulShared","-1","128","2",0.0515990257263,"baseline"
NA,"GTX-680","MatMulShared","-1","128","2",0.053102016449,"baseline"
NA,"GTX-680","MatMulShared","-1","128","2",0.0518438816071,"baseline"
NA,"GTX-680","MatMulShared","-1","128","2",0.0512499809265,"baseline"
NA,"GTX-680","MatMulShared","-1","128","2",0.0500490665436,"baseline"
NA,"GTX-680","MatMulShared","-1","128","2",0.0503151416779,"baseline"
NA,"GTX-680","MatMulShared","-1","128","2",0.0514950752258,"baseline"
NA,"GTX-680","MatMulShared","-1","128","2",0.0516610145569,"baseline"
NA,"GTX-680","MatMulShared","-1","128","2",0.0512580871582,"baseline"
NA,"GTX-680","MatMulShared","-1","128","2",0.0508351325989,"baseline"
NA,"GTX-680","MatMulShared","-1","128","2",0.0507698059082,"baseline"
NA,"GTX-680","MatMulShared","-1","128","2",0.0513408184052,"baseline"
NA,"GTX-680","MatMulShared","-1","128","2",0.0518260002136,"baseline"
NA,"GTX-680","MatMulShared","-1","128","3",0.0538921356201,"baseline"
NA,"GTX-680","MatMulShared","-1","128","3",0.0526919364929,"baseline"
NA,"GTX-680","MatMulShared","-1","128","3",0.0521130561829,"baseline"
NA,"GTX-680","MatMulShared","-1","128","3",0.0521650314331,"baseline"
NA,"GTX-680","MatMulShared","-1","128","3",0.0523459911346,"baseline"
NA,"GTX-680","MatMulShared","-1","128","3",0.0513408184052,"baseline"
NA,"GTX-680","MatMulShared","-1","128","3",0.0520720481873,"baseline"
NA,"GTX-680","MatMulShared","-1","128","3",0.0517799854279,"baseline"
NA,"GTX-680","MatMulShared","-1","128","3",0.0526740550995,"baseline"
NA,"GTX-680","MatMulShared","-1","128","3",0.0529229640961,"baseline"
NA,"GTX-680","MatMulShared","-1","128","3",0.0525951385498,"baseline"
NA,"GTX-680","MatMulShared","-1","128","3",0.0514268875122,"baseline"
NA,"GTX-680","MatMulShared","-1","128","3",0.0500750541687,"baseline"
NA,"GTX-680","MatMulShared","-1","128","3",0.0505640506744,"baseline"
NA,"GTX-680","MatMulShared","-1","128","3",0.0521538257599,"baseline"
NA,"GTX-680","MatMulShared","-1","128","3",0.0527498722076,"baseline"
NA,"GTX-680","MatMulShared","-1","128","3",0.0504250526428,"baseline"
NA,"GTX-680","MatMulShared","-1","128","3",0.0496249198914,"baseline"
NA,"GTX-680","MatMulShared","-1","128","3",0.0513920783997,"baseline"
NA,"GTX-680","MatMulShared","-1","128","3",0.0518658161163,"baseline"
NA,"GTX-680","MatMulShared","-1","256","0",0.0659160614014,"baseline"
NA,"GTX-680","MatMulShared","-1","256","0",0.0641560554504,"baseline"
NA,"GTX-680","MatMulShared","-1","256","0",0.0632438659668,"baseline"
NA,"GTX-680","MatMulShared","-1","256","0",0.062539100647,"baseline"
NA,"GTX-680","MatMulShared","-1","256","0",0.0619280338287,"baseline"
NA,"GTX-680","MatMulShared","-1","256","0",0.0656290054321,"baseline"
NA,"GTX-680","MatMulShared","-1","256","0",0.0648658275604,"baseline"
NA,"GTX-680","MatMulShared","-1","256","0",0.0623209476471,"baseline"
NA,"GTX-680","MatMulShared","-1","256","0",0.0630388259888,"baseline"
NA,"GTX-680","MatMulShared","-1","256","0",0.0654380321503,"baseline"
NA,"GTX-680","MatMulShared","-1","256","0",0.065199136734,"baseline"
NA,"GTX-680","MatMulShared","-1","256","0",0.0635941028595,"baseline"
NA,"GTX-680","MatMulShared","-1","256","0",0.062166929245,"baseline"
NA,"GTX-680","MatMulShared","-1","256","0",0.0628619194031,"baseline"
NA,"GTX-680","MatMulShared","-1","256","0",0.0650501251221,"baseline"
NA,"GTX-680","MatMulShared","-1","256","0",0.0618119239807,"baseline"
NA,"GTX-680","MatMulShared","-1","256","0",0.0636110305786,"baseline"
NA,"GTX-680","MatMulShared","-1","256","0",0.0631020069122,"baseline"
NA,"GTX-680","MatMulShared","-1","256","0",0.0629570484161,"baseline"
NA,"GTX-680","MatMulShared","-1","256","0",0.0641708374023,"baseline"
NA,"GTX-680","MatMulShared","-1","256","1",0.067459821701,"baseline"
NA,"GTX-680","MatMulShared","-1","256","1",0.0642750263214,"baseline"
NA,"GTX-680","MatMulShared","-1","256","1",0.062873840332,"baseline"
NA,"GTX-680","MatMulShared","-1","256","1",0.062796831131,"baseline"
NA,"GTX-680","MatMulShared","-1","256","1",0.0626881122589,"baseline"
NA,"GTX-680","MatMulShared","-1","256","1",0.062695980072,"baseline"
NA,"GTX-680","MatMulShared","-1","256","1",0.0664970874786,"baseline"
NA,"GTX-680","MatMulShared","-1","256","1",0.0668659210205,"baseline"
NA,"GTX-680","MatMulShared","-1","256","1",0.0636069774628,"baseline"
NA,"GTX-680","MatMulShared","-1","256","1",0.0647718906403,"baseline"
NA,"GTX-680","MatMulShared","-1","256","1",0.0642309188843,"baseline"
NA,"GTX-680","MatMulShared","-1","256","1",0.0662660598755,"baseline"
NA,"GTX-680","MatMulShared","-1","256","1",0.0646460056305,"baseline"
NA,"GTX-680","MatMulShared","-1","256","1",0.0630171298981,"baseline"
NA,"GTX-680","MatMulShared","-1","256","1",0.0639009475708,"baseline"
NA,"GTX-680","MatMulShared","-1","256","1",0.0637331008911,"baseline"
NA,"GTX-680","MatMulShared","-1","256","1",0.0633881092072,"baseline"
NA,"GTX-680","MatMulShared","-1","256","1",0.0640769004822,"baseline"
NA,"GTX-680","MatMulShared","-1","256","1",0.0626521110535,"baseline"
NA,"GTX-680","MatMulShared","-1","256","1",0.0635130405426,"baseline"
NA,"GTX-680","MatMulShared","-1","256","2",0.0678288936615,"baseline"
NA,"GTX-680","MatMulShared","-1","256","2",0.0716409683228,"baseline"
NA,"GTX-680","MatMulShared","-1","256","2",0.0628778934479,"baseline"
NA,"GTX-680","MatMulShared","-1","256","2",0.0649478435516,"baseline"
NA,"GTX-680","MatMulShared","-1","256","2",0.062980890274,"baseline"
NA,"GTX-680","MatMulShared","-1","256","2",0.0627901554108,"baseline"
NA,"GTX-680","MatMulShared","-1","256","2",0.0638749599457,"baseline"
NA,"GTX-680","MatMulShared","-1","256","2",0.0631220340729,"baseline"
NA,"GTX-680","MatMulShared","-1","256","2",0.0616018772125,"baseline"
NA,"GTX-680","MatMulShared","-1","256","2",0.0649650096893,"baseline"
NA,"GTX-680","MatMulShared","-1","256","2",0.062155008316,"baseline"
NA,"GTX-680","MatMulShared","-1","256","2",0.0630030632019,"baseline"
NA,"GTX-680","MatMulShared","-1","256","2",0.0643661022186,"baseline"
NA,"GTX-680","MatMulShared","-1","256","2",0.0633959770203,"baseline"
NA,"GTX-680","MatMulShared","-1","256","2",0.0630161762238,"baseline"
NA,"GTX-680","MatMulShared","-1","256","2",0.0630049705505,"baseline"
NA,"GTX-680","MatMulShared","-1","256","2",0.0633800029755,"baseline"
NA,"GTX-680","MatMulShared","-1","256","2",0.0649440288544,"baseline"
NA,"GTX-680","MatMulShared","-1","256","2",0.0656759738922,"baseline"
NA,"GTX-680","MatMulShared","-1","256","2",0.0635840892792,"baseline"
NA,"GTX-680","MatMulShared","-1","256","3",0.0684678554535,"baseline"
NA,"GTX-680","MatMulShared","-1","256","3",0.0652558803558,"baseline"
NA,"GTX-680","MatMulShared","-1","256","3",0.0631170272827,"baseline"
NA,"GTX-680","MatMulShared","-1","256","3",0.0692799091339,"baseline"
NA,"GTX-680","MatMulShared","-1","256","3",0.0641992092133,"baseline"
NA,"GTX-680","MatMulShared","-1","256","3",0.0672261714935,"baseline"
NA,"GTX-680","MatMulShared","-1","256","3",0.0638558864594,"baseline"
NA,"GTX-680","MatMulShared","-1","256","3",0.0651299953461,"baseline"
NA,"GTX-680","MatMulShared","-1","256","3",0.0644571781158,"baseline"
NA,"GTX-680","MatMulShared","-1","256","3",0.063355922699,"baseline"
NA,"GTX-680","MatMulShared","-1","256","3",0.0619850158691,"baseline"
NA,"GTX-680","MatMulShared","-1","256","3",0.0646297931671,"baseline"
NA,"GTX-680","MatMulShared","-1","256","3",0.0655498504639,"baseline"
NA,"GTX-680","MatMulShared","-1","256","3",0.0643720626831,"baseline"
NA,"GTX-680","MatMulShared","-1","256","3",0.0642688274384,"baseline"
NA,"GTX-680","MatMulShared","-1","256","3",0.0648288726807,"baseline"
NA,"GTX-680","MatMulShared","-1","256","3",0.0619289875031,"baseline"
NA,"GTX-680","MatMulShared","-1","256","3",0.0662271976471,"baseline"
NA,"GTX-680","MatMulShared","-1","256","3",0.0639319419861,"baseline"
NA,"GTX-680","MatMulShared","-1","256","3",0.0630128383636,"baseline"
NA,"GTX-680","MatMulShared","-1","512","0",0.124237775803,"baseline"
NA,"GTX-680","MatMulShared","-1","512","0",0.119286060333,"baseline"
NA,"GTX-680","MatMulShared","-1","512","0",0.120297193527,"baseline"
NA,"GTX-680","MatMulShared","-1","512","0",0.119879961014,"baseline"
NA,"GTX-680","MatMulShared","-1","512","0",0.12202000618,"baseline"
NA,"GTX-680","MatMulShared","-1","512","0",0.12248301506,"baseline"
NA,"GTX-680","MatMulShared","-1","512","0",0.120609045029,"baseline"
NA,"GTX-680","MatMulShared","-1","512","0",0.121156930923,"baseline"
NA,"GTX-680","MatMulShared","-1","512","0",0.122319936752,"baseline"
NA,"GTX-680","MatMulShared","-1","512","0",0.121760845184,"baseline"
NA,"GTX-680","MatMulShared","-1","512","0",0.121892929077,"baseline"
NA,"GTX-680","MatMulShared","-1","512","0",0.120812892914,"baseline"
NA,"GTX-680","MatMulShared","-1","512","0",0.121714830399,"baseline"
NA,"GTX-680","MatMulShared","-1","512","0",0.123780012131,"baseline"
NA,"GTX-680","MatMulShared","-1","512","0",0.122260093689,"baseline"
NA,"GTX-680","MatMulShared","-1","512","0",0.120501995087,"baseline"
NA,"GTX-680","MatMulShared","-1","512","0",0.120891094208,"baseline"
NA,"GTX-680","MatMulShared","-1","512","0",0.121490955353,"baseline"
NA,"GTX-680","MatMulShared","-1","512","0",0.121568918228,"baseline"
NA,"GTX-680","MatMulShared","-1","512","0",0.119642972946,"baseline"
NA,"GTX-680","MatMulShared","-1","512","1",0.122943162918,"baseline"
NA,"GTX-680","MatMulShared","-1","512","1",0.11990404129,"baseline"
NA,"GTX-680","MatMulShared","-1","512","1",0.121663093567,"baseline"
NA,"GTX-680","MatMulShared","-1","512","1",0.122014045715,"baseline"
NA,"GTX-680","MatMulShared","-1","512","1",0.120129823685,"baseline"
NA,"GTX-680","MatMulShared","-1","512","1",0.120935916901,"baseline"
NA,"GTX-680","MatMulShared","-1","512","1",0.120755910873,"baseline"
NA,"GTX-680","MatMulShared","-1","512","1",0.121541976929,"baseline"
NA,"GTX-680","MatMulShared","-1","512","1",0.122048139572,"baseline"
NA,"GTX-680","MatMulShared","-1","512","1",0.119489908218,"baseline"
NA,"GTX-680","MatMulShared","-1","512","1",0.1216340065,"baseline"
NA,"GTX-680","MatMulShared","-1","512","1",0.122102022171,"baseline"
NA,"GTX-680","MatMulShared","-1","512","1",0.121654987335,"baseline"
NA,"GTX-680","MatMulShared","-1","512","1",0.120763063431,"baseline"
NA,"GTX-680","MatMulShared","-1","512","1",0.121309995651,"baseline"
NA,"GTX-680","MatMulShared","-1","512","1",0.121357917786,"baseline"
NA,"GTX-680","MatMulShared","-1","512","1",0.121066808701,"baseline"
NA,"GTX-680","MatMulShared","-1","512","1",0.122755050659,"baseline"
NA,"GTX-680","MatMulShared","-1","512","1",0.120362043381,"baseline"
NA,"GTX-680","MatMulShared","-1","512","1",0.1195499897,"baseline"
NA,"GTX-680","MatMulShared","-1","512","2",0.124036073685,"baseline"
NA,"GTX-680","MatMulShared","-1","512","2",0.119289159775,"baseline"
NA,"GTX-680","MatMulShared","-1","512","2",0.12150478363,"baseline"
NA,"GTX-680","MatMulShared","-1","512","2",0.122456073761,"baseline"
NA,"GTX-680","MatMulShared","-1","512","2",0.122370958328,"baseline"
NA,"GTX-680","MatMulShared","-1","512","2",0.119878768921,"baseline"
NA,"GTX-680","MatMulShared","-1","512","2",0.121159076691,"baseline"
NA,"GTX-680","MatMulShared","-1","512","2",0.12093091011,"baseline"
NA,"GTX-680","MatMulShared","-1","512","2",0.121253967285,"baseline"
NA,"GTX-680","MatMulShared","-1","512","2",0.121948957443,"baseline"
NA,"GTX-680","MatMulShared","-1","512","2",0.120367050171,"baseline"
NA,"GTX-680","MatMulShared","-1","512","2",0.120049953461,"baseline"
NA,"GTX-680","MatMulShared","-1","512","2",0.126621007919,"baseline"
NA,"GTX-680","MatMulShared","-1","512","2",0.120895862579,"baseline"
NA,"GTX-680","MatMulShared","-1","512","2",0.119472980499,"baseline"
NA,"GTX-680","MatMulShared","-1","512","2",0.122319936752,"baseline"
NA,"GTX-680","MatMulShared","-1","512","2",0.123939990997,"baseline"
NA,"GTX-680","MatMulShared","-1","512","2",0.123005151749,"baseline"
NA,"GTX-680","MatMulShared","-1","512","2",0.122776985168,"baseline"
NA,"GTX-680","MatMulShared","-1","512","2",0.121012926102,"baseline"
NA,"GTX-680","MatMulShared","-1","512","3",0.122275829315,"baseline"
NA,"GTX-680","MatMulShared","-1","512","3",0.119776010513,"baseline"
NA,"GTX-680","MatMulShared","-1","512","3",0.121361970901,"baseline"
NA,"GTX-680","MatMulShared","-1","512","3",0.123361110687,"baseline"
NA,"GTX-680","MatMulShared","-1","512","3",0.122153997421,"baseline"
NA,"GTX-680","MatMulShared","-1","512","3",0.120712995529,"baseline"
NA,"GTX-680","MatMulShared","-1","512","3",0.12154507637,"baseline"
NA,"GTX-680","MatMulShared","-1","512","3",0.121543169022,"baseline"
NA,"GTX-680","MatMulShared","-1","512","3",0.119858980179,"baseline"
NA,"GTX-680","MatMulShared","-1","512","3",0.121043205261,"baseline"
NA,"GTX-680","MatMulShared","-1","512","3",0.12208199501,"baseline"
NA,"GTX-680","MatMulShared","-1","512","3",0.120833158493,"baseline"
NA,"GTX-680","MatMulShared","-1","512","3",0.118311882019,"baseline"
