"measurement","gpu","kernel","time","size","olevel","id"
2.21625208855,"Tesla-K40-nvcc65","SubSeqMax","3600","67108864","-1","benchmark"
2.22403907776,"Tesla-K40-nvcc65","SubSeqMax","3600","67108864","-1","benchmark"
2.23581194878,"Tesla-K40-nvcc65","SubSeqMax","3600","67108864","-1","benchmark"
2.21703100204,"Tesla-K40-nvcc65","SubSeqMax","3600","67108864","-1","benchmark"
2.1919260025,"Tesla-K40-nvcc65","SubSeqMax","3600","67108864","-1","benchmark"
1.99012684822,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98657298088,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98985695839,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.99076199532,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.99719190598,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98693013191,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98956799507,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.99067211151,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98602199554,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98575592041,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98833703995,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.99049305916,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.9869890213,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.99867081642,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
2.00773882866,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98593187332,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.99092006683,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98420190811,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98965287209,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98827791214,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98729491234,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98870992661,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98730802536,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98857498169,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.99318099022,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.99680709839,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98753809929,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98337507248,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98573088646,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.99208688736,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98586893082,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98749089241,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.99359107018,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98931193352,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98377799988,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
2.00132584572,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.99201011658,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98496413231,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.98772096634,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.99330496788,"Tesla-K40-nvcc65","VecAdd","3600","1048576","-1","benchmark"
1.9726369381,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.98339891434,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.98354005814,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.96926498413,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.96695184708,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.9677400589,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.96870207787,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.96632409096,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.96746206284,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.97245812416,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.97205305099,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.97079586983,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.96433806419,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.97170710564,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.9696059227,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.96634078026,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.9682290554,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.97957396507,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.97055196762,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.96529316902,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.97126984596,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.96727800369,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.97256398201,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.96777296066,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.96896791458,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.97821807861,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.96373295784,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.97009897232,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.97193288803,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.96828603745,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.96080207825,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.97083306313,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.97276711464,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.9639518261,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.96903705597,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.9706530571,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.96274089813,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.96987819672,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.96314287186,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.96254301071,"Tesla-K40-nvcc65","VecAdd","3600","131072","-1","benchmark"
1.97626686096,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.972012043,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97178196907,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97513699532,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.96830201149,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97495794296,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97138786316,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.99174904823,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.9940969944,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97113490105,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.99422192574,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97400808334,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.98887181282,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97782897949,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.96858906746,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97492814064,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97463703156,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.9734210968,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97357821465,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97161316872,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.96540689468,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97145581245,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97058582306,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.96992611885,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97741723061,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.98092007637,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.9709610939,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.96885299683,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97352194786,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97064900398,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97799491882,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97012901306,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.96921610832,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97405481339,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.96929097176,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97444415092,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97403097153,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.9725279808,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.98655390739,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97533297539,"Tesla-K40-nvcc65","VecAdd","3600","262144","-1","benchmark"
1.97243404388,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.96570014954,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.97449493408,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.97095513344,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.96818208694,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.96598601341,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.9691631794,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.9688949585,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.96683502197,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.97017288208,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.96487617493,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.96051812172,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.96306800842,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.9681930542,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.99790692329,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.96422791481,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.95932602882,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.96741199493,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.96724796295,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.99332094193,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.98398900032,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.96098685265,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.96706008911,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.96658992767,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.97725200653,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.97128582001,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.96022295952,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.97150111198,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.97705602646,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.96522593498,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.95898413658,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.96861100197,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.97683501244,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.96692085266,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.96103811264,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.96929597855,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.96016001701,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.96574997902,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.95832705498,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
1.9730591774,"Tesla-K40-nvcc65","VecAdd","3600","32768","-1","benchmark"
2.07207393646,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.06413578987,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.06551790237,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.060505867,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.06035590172,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.06044721603,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.06576299667,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.07383298874,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.06612992287,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.06708192825,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.06748104095,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.05823111534,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.06959009171,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.05704808235,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.09395313263,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.06008410454,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.06200695038,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.08492398262,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.09512901306,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.06421899796,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.07158899307,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.05831980705,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.08008408546,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.05848693848,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.06396198273,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.0702290535,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.06050896645,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.06533694267,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.06131911278,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.06457495689,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.06174015999,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.07531404495,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.05237102509,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.07021403313,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.05433893204,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.0557179451,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.0647149086,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.06559610367,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.06169605255,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.0600130558,"Tesla-K40-nvcc65","VecAdd","3600","4194304","-1","benchmark"
2.99188613892,"Tesla-K40","b+tree","3600","default","-1","benchmark"
3.08388805389,"Tesla-K40","b+tree","3600","default","-1","benchmark"
3.00212407112,"Tesla-K40","b+tree","3600","default","-1","benchmark"
2.9777431488,"Tesla-K40","b+tree","3600","default","-1","benchmark"
2.98271203041,"Tesla-K40","b+tree","3600","default","-1","benchmark"
2.98597002029,"Tesla-K40","b+tree","3600","default","-1","benchmark"
2.98182106018,"Tesla-K40","b+tree","3600","default","-1","benchmark"
2.97429800034,"Tesla-K40","b+tree","3600","default","-1","benchmark"
2.97208786011,"Tesla-K40","b+tree","3600","default","-1","benchmark"
2.96485209465,"Tesla-K40","b+tree","3600","default","-1","benchmark"
2.96683597565,"Tesla-K40","b+tree","7200","default","-1","benchmark"
2.96798491478,"Tesla-K40","b+tree","7200","default","-1","benchmark"
2.97603487968,"Tesla-K40","b+tree","7200","default","-1","benchmark"
2.97979307175,"Tesla-K40","b+tree","7200","default","-1","benchmark"
2.99921989441,"Tesla-K40","b+tree","7200","default","-1","benchmark"
2.98333907127,"Tesla-K40","b+tree","7200","default","-1","benchmark"
2.97596001625,"Tesla-K40","b+tree","7200","default","-1","benchmark"
2.9739780426,"Tesla-K40","b+tree","7200","default","-1","benchmark"
1.9905731678,"Tesla-K40","backprop","3600","default","-1","benchmark"
1.98933815956,"Tesla-K40","backprop","3600","default","-1","benchmark"
1.99428200722,"Tesla-K40","backprop","3600","default","-1","benchmark"
1.99772906303,"Tesla-K40","backprop","3600","default","-1","benchmark"
2.00805711746,"Tesla-K40","backprop","3600","default","-1","benchmark"
1.99195885658,"Tesla-K40","backprop","3600","default","-1","benchmark"
1.99086403847,"Tesla-K40","backprop","3600","default","-1","benchmark"
1.98787117004,"Tesla-K40","backprop","3600","default","-1","benchmark"
1.98946404457,"Tesla-K40","backprop","3600","default","-1","benchmark"
1.99264597893,"Tesla-K40","backprop","3600","default","-1","benchmark"
1.99984002113,"Tesla-K40","backprop","7200","default","-1","benchmark"
1.99440908432,"Tesla-K40","backprop","7200","default","-1","benchmark"
2.00725102425,"Tesla-K40","backprop","7200","default","-1","benchmark"
2.00860881805,"Tesla-K40","backprop","7200","default","-1","benchmark"
2.00387692451,"Tesla-K40","backprop","7200","default","-1","benchmark"
1.99040293694,"Tesla-K40","backprop","7200","default","-1","benchmark"
1.99485611916,"Tesla-K40","backprop","7200","default","-1","benchmark"
2.01148200035,"Tesla-K40","backprop","7200","default","-1","benchmark"
1.97126102448,"Tesla-K40","bfs","3600","default","-1","benchmark"
1.97212696075,"Tesla-K40","bfs","3600","default","-1","benchmark"
1.98413109779,"Tesla-K40","bfs","3600","default","-1","benchmark"
1.9688038826,"Tesla-K40","bfs","3600","default","-1","benchmark"
1.96640205383,"Tesla-K40","bfs","3600","default","-1","benchmark"
1.97425794601,"Tesla-K40","bfs","3600","default","-1","benchmark"
1.96883296967,"Tesla-K40","bfs","3600","default","-1","benchmark"
1.99024605751,"Tesla-K40","bfs","3600","default","-1","benchmark"
1.97405695915,"Tesla-K40","bfs","3600","default","-1","benchmark"
1.9745631218,"Tesla-K40","bfs","3600","default","-1","benchmark"
1.97411084175,"Tesla-K40","bfs","7200","default","-1","benchmark"
1.97378802299,"Tesla-K40","bfs","7200","default","-1","benchmark"
1.9797642231,"Tesla-K40","bfs","7200","default","-1","benchmark"
1.98521995544,"Tesla-K40","bfs","7200","default","-1","benchmark"
1.96847486496,"Tesla-K40","bfs","7200","default","-1","benchmark"
1.97009301186,"Tesla-K40","bfs","7200","default","-1","benchmark"
1.97427105904,"Tesla-K40","bfs","7200","default","-1","benchmark"
1.97873520851,"Tesla-K40","bfs","7200","default","-1","benchmark"
2.08957695961,"Tesla-K40","Bitonic","7200","4194304","-1","benchmark"
2.08880901337,"Tesla-K40","Bitonic","7200","4194304","-1","benchmark"
2.10949587822,"Tesla-K40","Bitonic","7200","4194304","-1","benchmark"
2.11029982567,"Tesla-K40","Bitonic","7200","4194304","-1","benchmark"
2.10404086113,"Tesla-K40","Bitonic","7200","4194304","-1","benchmark"
2.09879589081,"Tesla-K40","Bitonic","7200","4194304","-1","benchmark"
2.10530519485,"Tesla-K40","Bitonic","7200","4194304","-1","benchmark"
2.11796307564,"Tesla-K40","Bitonic","7200","4194304","-1","benchmark"
2.10886693001,"Tesla-K40","Bitonic","7200","4194304","-1","benchmark"
2.09058499336,"Tesla-K40","Bitonic","7200","4194304","-1","benchmark"
3.98382711411,"Tesla-K40","gaussian","3600","default","-1","benchmark"
3.98080205917,"Tesla-K40","gaussian","3600","default","-1","benchmark"
3.98190593719,"Tesla-K40","gaussian","3600","default","-1","benchmark"
3.98521208763,"Tesla-K40","gaussian","3600","default","-1","benchmark"
3.98359489441,"Tesla-K40","gaussian","3600","default","-1","benchmark"
3.97754883766,"Tesla-K40","gaussian","3600","default","-1","benchmark"
3.97876095772,"Tesla-K40","gaussian","3600","default","-1","benchmark"
3.98135495186,"Tesla-K40","gaussian","3600","default","-1","benchmark"
3.99094510078,"Tesla-K40","gaussian","3600","default","-1","benchmark"
3.97989988327,"Tesla-K40","gaussian","3600","default","-1","benchmark"
3.98469805717,"Tesla-K40","gaussian","7200","default","-1","benchmark"
3.97700285912,"Tesla-K40","gaussian","7200","default","-1","benchmark"
3.98328590393,"Tesla-K40","gaussian","7200","default","-1","benchmark"
3.97008395195,"Tesla-K40","gaussian","7200","default","-1","benchmark"
3.96935200691,"Tesla-K40","gaussian","7200","default","-1","benchmark"
3.98711919785,"Tesla-K40","gaussian","7200","default","-1","benchmark"
3.97001194954,"Tesla-K40","gaussian","7200","default","-1","benchmark"
3.97593998909,"Tesla-K40","gaussian","7200","default","-1","benchmark"
2.30183291435,"Tesla-K40","heartwall-new","60","default","-1","benchmark"
2.32224798203,"Tesla-K40","heartwall-new","60","default","-1","benchmark"
2.30276799202,"Tesla-K40","heartwall-new","60","default","-1","benchmark"
2.30183005333,"Tesla-K40","heartwall-new","60","default","-1","benchmark"
2.3057038784,"Tesla-K40","heartwall-new","60","default","-1","benchmark"
2.3170042038,"Tesla-K40","heartwall-new","60","default","-1","benchmark"
2.30443096161,"Tesla-K40","heartwall-new","60","default","-1","benchmark"
2.30307102203,"Tesla-K40","heartwall-new","60","default","-1","benchmark"
2.32751893997,"Tesla-K40","heartwall-new","7200","default","-1","benchmark"
2.3166949749,"Tesla-K40","heartwall-new","7200","default","-1","benchmark"
2.3231511116,"Tesla-K40","heartwall-new","7200","default","-1","benchmark"
2.30108594894,"Tesla-K40","heartwall-new","7200","default","-1","benchmark"
2.31897807121,"Tesla-K40","heartwall-new","7200","default","-1","benchmark"
2.31558585167,"Tesla-K40","heartwall-new","7200","default","-1","benchmark"
2.31473088264,"Tesla-K40","heartwall-new","7200","default","-1","benchmark"
2.3222849369,"Tesla-K40","heartwall-new","7200","default","-1","benchmark"
2.07628297806,"Tesla-K40","heartwall-original","3600","default","-1","benchmark"
2.06144309044,"Tesla-K40","heartwall-original","3600","default","-1","benchmark"
2.06482386589,"Tesla-K40","heartwall-original","3600","default","-1","benchmark"
2.06877398491,"Tesla-K40","heartwall-original","3600","default","-1","benchmark"
2.06179308891,"Tesla-K40","heartwall-original","3600","default","-1","benchmark"
2.06510186195,"Tesla-K40","heartwall-original","3600","default","-1","benchmark"
2.06236696243,"Tesla-K40","heartwall-original","3600","default","-1","benchmark"
2.07566189766,"Tesla-K40","heartwall-original","3600","default","-1","benchmark"
2.09055685997,"Tesla-K40","heartwall-original","3600","default","-1","benchmark"
2.06198000908,"Tesla-K40","heartwall-original","3600","default","-1","benchmark"
2.08171510696,"Tesla-K40","heartwall-original","7200","default","-1","benchmark"
2.07760596275,"Tesla-K40","heartwall-original","7200","default","-1","benchmark"
2.08020210266,"Tesla-K40","heartwall-original","7200","default","-1","benchmark"
2.07010388374,"Tesla-K40","heartwall-original","7200","default","-1","benchmark"
2.07978391647,"Tesla-K40","heartwall-original","7200","default","-1","benchmark"
2.07892107964,"Tesla-K40","heartwall-original","7200","default","-1","benchmark"
2.08072805405,"Tesla-K40","heartwall-original","7200","default","-1","benchmark"
2.08231496811,"Tesla-K40","heartwall-original","7200","default","-1","benchmark"
2.30151700974,"Tesla-K40","heartwall","7200","default","-1","benchmark"
2.30128097534,"Tesla-K40","heartwall","7200","default","-1","benchmark"
2.30219197273,"Tesla-K40","heartwall","7200","default","-1","benchmark"
2.30215191841,"Tesla-K40","heartwall","7200","default","-1","benchmark"
2.30120396614,"Tesla-K40","heartwall","7200","default","-1","benchmark"
2.30041480064,"Tesla-K40","heartwall","7200","default","-1","benchmark"
2.3031680584,"Tesla-K40","heartwall","7200","default","-1","benchmark"
2.30475282669,"Tesla-K40","heartwall","7200","default","-1","benchmark"
2.30068802834,"Tesla-K40","heartwall","7200","default","-1","benchmark"
2.31462001801,"Tesla-K40","heartwall","7200","default","-1","benchmark"
2.25951910019,"Tesla-K40","hotspot","3600","default","-1","benchmark"
2.26562809944,"Tesla-K40","hotspot","3600","default","-1","benchmark"
2.26562690735,"Tesla-K40","hotspot","3600","default","-1","benchmark"
2.34269380569,"Tesla-K40","hotspot","3600","default","-1","benchmark"
2.25707697868,"Tesla-K40","hotspot","3600","default","-1","benchmark"
2.32610988617,"Tesla-K40","hotspot","3600","default","-1","benchmark"
2.26011586189,"Tesla-K40","hotspot","3600","default","-1","benchmark"
2.25805497169,"Tesla-K40","hotspot","3600","default","-1","benchmark"
2.35136413574,"Tesla-K40","hotspot","3600","default","-1","benchmark"
2.25548505783,"Tesla-K40","hotspot","3600","default","-1","benchmark"
2.24695801735,"Tesla-K40","hotspot","7200","default","-1","benchmark"
2.24846887589,"Tesla-K40","hotspot","7200","default","-1","benchmark"
2.24960303307,"Tesla-K40","hotspot","7200","default","-1","benchmark"
2.25396203995,"Tesla-K40","hotspot","7200","default","-1","benchmark"
2.28092384338,"Tesla-K40","hotspot","7200","default","-1","benchmark"
2.27159690857,"Tesla-K40","hotspot","7200","default","-1","benchmark"
2.25628709793,"Tesla-K40","hotspot","7200","default","-1","benchmark"
